HashID|Product|SKU|Brand|MPN|Attr
01-01-01|INA MINIATURE BEARING 625-2RS|WXW01632624|INA|625-2RSR-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '5 MM', 'Outer Diameter (D;Dg;Do)': '16 MM', 'Type Series (Level 1)': '620', 'Type Series (Level 2)': '625', 'Width Inner Ring (B)': '5 MM'
01-01-01|INA MINIATURE BEARING 626-2RS|WXW01632630|INA|626-2RSR-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '6 MM', 'Outer Diameter (D;Dg;Do)': '19 MM', 'Type Series (Level 1)': '620', 'Type Series (Level 2)': '626', 'Width Inner Ring (B)': '6 MM'
01-01-01|INA MINIATURE BEARING 627-2Z|WXW01632638|INA|627-2Z-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '7 MM', 'Outer Diameter (D;Dg;Do)': '22 MM', 'Type Series (Level 1)': '620', 'Type Series (Level 2)': '627', 'Width Inner Ring (B)': '7 MM'
01-01-01|INA MINIATURE BEARING 629|WXW01632647|INA|629|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '9 MM', 'Net Weight': '0.019 KG', 'Outer Diameter (D;Dg;Do)': '26 MM', 'Type Series (Level 1)': '620', 'Type Series (Level 2)': '629', 'Width Inner Ring (B)': '8 MM'
01-01-01|INA MINIATURE BEARING 635-2Z|WXW01632657|INA|635 2Z (W)|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '5 MM', 'Outer Diameter (D;Dg;Do)': '19 MM', 'Type Series (Level 1)': '630', 'Type Series (Level 2)': '635', 'Width Inner Ring (B)': '6 MM'
01-01-01|INA MINIATURE BEARING 638-2Z|WXW01632661|INA|638-2Z-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '8 MM', 'Outer Diameter (D;Dg;Do)': '28 MM', 'Type Series (Level 1)': '630', 'Type Series (Level 2)': '638', 'Width Inner Ring (B)': '9 MM'
01-01-01|INA MINIATURE BEARING 682-2ZVA|WXW01632664|INA|682 2Z VA (C)|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '2 MM', 'Outer Diameter (D;Dg;Do)': '5 MM', 'Type Series (Level 1)': '680', 'Type Series (Level 2)': '682', 'Width Inner Ring (B)': '2.3 MM'
01-01-01|INA MINIATURE BEARING 682VA|WXW01632665|INA|682-VA-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '2 MM', 'Outer Diameter (D;Dg;Do)': '5 MM', 'Type Series (Level 1)': '680', 'Type Series (Level 2)': '682', 'Width Inner Ring (B)': '1.5 MM'
01-01-01|INA MINIATURE BEARING 683-2Z|WXW01632666|INA|683-2Z-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '3 MM', 'Outer Diameter (D;Dg;Do)': '7 MM', 'Type Series (Level 1)': '680', 'Type Series (Level 2)': '683', 'Width Inner Ring (B)': '3 MM'
01-01-01|INA MINIATURE BEARING 684-2Z|WXW01632669|INA|684-2Z-HLC|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '4 MM', 'Outer Diameter (D;Dg;Do)': '9 MM', 'Type Series (Level 1)': '680', 'Type Series (Level 2)': '684', 'Width Inner Ring (B)': '4 MM'
01-01-01|INA RADIAL BALL BEARING 61804-ZZ|WXW02959610|INA|61804-2Z|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '20 MM', 'Outer Diameter (D;Dg;Do)': '32 MM', 'Type Series (Level 1)': '61800/6800', 'Type Series (Level 2)': '61804/6804', 'Width Inner Ring (B)': '7 MM'
01-01-01|SKF RADIAL BALL BEARING 6315-2Z|WXW01463550|SKF|6315-2Z|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '75 MM', 'Net Weight': '3.1034 KG', 'Outer Diameter (D;Dg;Do)': '160 MM', 'Type Series (Level 1)': '6300', 'Type Series (Level 2)': '6315', 'Width Inner Ring (B)': '37 MM'
01-01-01|TIMKEN RADIAL BALL BEARING 63102RS|WXW03663334|TIMKEN|6310-2RS|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '50 MM', 'Manufacturer ERP Item ID': '100417154', 'Net Weight': '1.089 KG', 'Outer Diameter (D;Dg;Do)': '110 MM', 'Type Series (Level 1)': '6300', 'Type Series (Level 2)': '6310', 'Width Inner Ring (B)': '27 MM'
01-02-01|INA CYLINDRICAL NEEDLE BEARING SL04-5009PPX|WXW00171507|INA|SL045009-PP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '45 MM', 'Net Weight': '0.7 KG', 'Outer Diameter (D;Dg;Do)': '75 MM', 'Type Series (Level 1)': 'SL045000', 'Type Series (Level 2)': 'SL045009', 'Width Inner Ring (B)': '40 MM', 'Width Outer Ring (C)': '39 MM'
01-02-01|INA CYLINDRICAL NEEDLE BEARING SL04-5016PP|WXW00177854|INA|SL045016-PP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '80 MM', 'Net Weight': '2.556 KG', 'Outer Diameter (D;Dg;Do)': '125 MM', 'Type Series (Level 1)': 'SL045000', 'Type Series (Level 2)': 'SL045016', 'Width Inner Ring (B)': '60 MM', 'Width Outer Ring (C)': '59 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N208ECP/C3|WXW01466543|SKF|N 208 ECP/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '40 MM', 'Net Weight': '0.37 KG', 'Outer Diameter (D;Dg;Do)': '80 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N208', 'Width Inner Ring (B)': '18 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N215ECP/C3|WXW01466549|SKF|N 215 ECP/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '75 MM', 'Net Weight': '1.215 KG', 'Outer Diameter (D;Dg;Do)': '130 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N215', 'Width Inner Ring (B)': '25 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N218ECP|WXW01466555|SKF|N 218 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '90 MM', 'Net Weight': '2.321 KG', 'Outer Diameter (D;Dg;Do)': '160 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N218', 'Width Inner Ring (B)': '30 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N219ECP|WXW01466556|SKF|N 219 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '95 MM', 'Net Weight': '2.834 KG', 'Outer Diameter (D;Dg;Do)': '170 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N219', 'Width Inner Ring (B)': '32 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N220ECP|WXW01466557|SKF|N 220 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '100 MM', 'Net Weight': '3.443 KG', 'Outer Diameter (D;Dg;Do)': '180 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N220', 'Width Inner Ring (B)': '34 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N221ECP|WXW01466558|SKF|N 221 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '105 MM', 'Net Weight': '3.8756 KG', 'Outer Diameter (D;Dg;Do)': '190 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N221', 'Width Inner Ring (B)': '36 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N222ECP|WXW01466559|SKF|N 222 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '110 MM', 'Net Weight': '4.792 KG', 'Outer Diameter (D;Dg;Do)': '200 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N222', 'Width Inner Ring (B)': '38 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N224ECP|WXW01466560|SKF|N 224 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '120 MM', 'Net Weight': '5.727 KG', 'Outer Diameter (D;Dg;Do)': '215 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N224', 'Width Inner Ring (B)': '40 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N226ECP|WXW01466561|SKF|N 226 ECP|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '130 MM', 'Net Weight': '6.427 KG', 'Outer Diameter (D;Dg;Do)': '230 MM', 'Type Series (Level 1)': 'N200', 'Type Series (Level 2)': 'N226', 'Width Inner Ring (B)': '40 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N311ECMB/P6|WXW01466570|SKF|N 311 ECMB/P6|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '55 MM', 'Net Weight': '1.725 KG', 'Outer Diameter (D;Dg;Do)': '120 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N311', 'Width Inner Ring (B)': '29 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N312ECP/C3|WXW01466572|SKF|N 312 ECP/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '60 MM', 'Net Weight': '1.802 KG', 'Outer Diameter (D;Dg;Do)': '130 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N312', 'Width Inner Ring (B)': '31 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N312M/P63|WXW01466574|SKF|N 312 M/P63|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '60 MM', 'Net Weight': '1.985 KG', 'Outer Diameter (D;Dg;Do)': '130 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N312', 'Width Inner Ring (B)': '31 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N313ECP/C3|WXW01466575|SKF|N 313 ECP/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '65 MM', 'Net Weight': '2.181 KG', 'Outer Diameter (D;Dg;Do)': '140 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N313', 'Width Inner Ring (B)': '33 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N314ECM|WXW01466578|SKF|N 314 ECM|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '70 MM', 'Net Weight': '3.1182 KG', 'Outer Diameter (D;Dg;Do)': '150 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N314', 'Width Inner Ring (B)': '35 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N314ECM/C3|WXW01466577|SKF|N 314 ECM/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '70 MM', 'Net Weight': '3.1182 KG', 'Outer Diameter (D;Dg;Do)': '150 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N314', 'Width Inner Ring (B)': '35 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N315ECM|WXW01466582|SKF|N 315 ECM|'Bearing Internal Clearance': 'CN', 'Bore Diameter (d;dw;Di)': '75 MM', 'Net Weight': '3.785 KG', 'Outer Diameter (D;Dg;Do)': '160 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N315', 'Width Inner Ring (B)': '37 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING N315ECM/C3|WXW01466581|SKF|N 315 ECM/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '75 MM', 'Net Weight': '3.785 KG', 'Outer Diameter (D;Dg;Do)': '160 MM', 'Type Series (Level 1)': 'N300', 'Type Series (Level 2)': 'N315', 'Width Inner Ring (B)': '37 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING NJ211ECP/C5|WXW01908928|SKF|NJ 211 ECP/C5|'Bearing Internal Clearance': 'C5', 'Bore Diameter (d;dw;Di)': '55 MM', 'Net Weight': '0.6674 KG', 'Outer Diameter (D;Dg;Do)': '100 MM', 'Type Series (Level 1)': 'NJ200', 'Type Series (Level 2)': 'NJ211', 'Width Inner Ring (B)': '21 MM'
01-02-01|SKF CYLINDRICAL ROLLER BEARING NU1010ML/C3|WXW01908943|SKF|NU 1010 ML/C3|'Bearing Internal Clearance': 'C3', 'Bore Diameter (d;dw;Di)': '50 MM', 'Net Weight': '0.3075 KG', 'Outer Diameter (D;Dg;Do)': '80 MM', 'Type Series (Level 1)': 'NU1000', 'Type Series (Level 2)': 'NU1010', 'Width Inner Ring (B)': '16 MM'
01-09-10-01|NILOS PREMIER RING SEAL 32015AV|WXW00158529|NILOS|32015 AV|'Type Series (Level 1)': '32000AV'
01-09-10-01|NILOS RING 23220JV|WXW03669300|NILOS|23220 JV|'Net Weight': '0.063 KG', 'Type Series (Level 1)': '23200JV'
01-09-10-01|NILOS RING 23936AV|WXW00389310|NILOS|23936 AV|'Bore Diameter (d;dw;Di)': '180 MM', 'Net Weight': '0.088 KG', 'Type Series (Level 1)': '23000AV'
01-09-10-01|NILOS RING 23948JV|WXW02967887|NILOS|23948 JV|
01-09-10-01|NILOS RING 24024JV|WXW03511104|NILOS|24024 JV|
01-09-10-01|NILOS RING 24138AV|WXW03153968|NILOS|24138 AV|
01-09-10-01|NILOS RING 30226AK|WXW02936168|NILOS|30226 AK|
01-09-10-01|NILOS RING 32006AV|WXW00134160|NILOS|32006 AV|'Type Series (Level 1)': '32000AV'
01-09-10-01|NILOS RING 32008XAV|WXW00161419|NILOS|32008 XAV|'Bore Diameter (d;dw;Di)': '40 MM', 'Inside Recess (c)': '56 MM', 'Net Weight': '0.02 KG', 'Sealing Edge Diameter (a;i)': '66.5 MM', 'Thickness (s)': '0.3 MM', 'Type Series (Level 1)': '32000XAV'
01-09-10-01|NILOS RING 32014AV|WXW03497593|NILOS|32014 AV|
01-09-10-01|NILOS RING 32016AV|WXW00207659|NILOS|32016 AV|'Type Series (Level 1)': '32000AV'
01-09-10-01|NILOS RING 32018AV|WXW00145292|NILOS|32018 AV|'Type Series (Level 1)': '32000AV'
01-09-10-01|NILOS RING 32021AV|WXW00357811|NILOS|32021 AV|'Type Series (Level 1)': '32000AV'
01-09-10-01|NILOS RING 32048XAV|WXW03467207|NILOS|32048 XAV|'Bore Diameter (d;dw;Di)': '240 MM', 'Inside Recess (c)': '310 MM', 'Net Weight': '0.381 KG', 'Sealing Edge Diameter (a;i)': '350 MM', 'Thickness (s)': '0.7 MM', 'Type Series (Level 1)': '32000XAV'
01-09-10-01|NILOS RING 71922JVH|WXW03466887|NILOS|71922JVH|
01-09-10-01|NILOS STAINLESS STEEL RING 61860AV-SS|WXW03383546|NILOS|61860AV-SS|
01-09-10-01|NILOS STAINLESS STEEL RING 61860JV-SS|WXW03383544|NILOS|61860JV-SS|
01-14-02|SKF NEEDLE ROLLER BEARING NKX15Z|WXW01467251|SKF|NKX 15 Z|'Bore Diameter (d;dw;Di)': '15 MM', 'Enveloping Circle Diameter (Fw)': '15 MM', 'Net Weight': '0.047 KG', 'Outer Diameter (D;Dg;Do)': '24 MM', 'Type Series (Level 1)': 'NAX/NAXK/NKX', 'Width Outer Ring (C)': '23 MM'
01-14-02|SKF NEEDLE ROLLER BEARING NKX20Z|WXW01467255|SKF|NKX 20 Z|'Bore Diameter (d;dw;Di)': '20 MM', 'Enveloping Circle Diameter (Fw)': '20 MM', 'Net Weight': '0.086 KG', 'Outer Diameter (D;Dg;Do)': '30 MM', 'Type Series (Level 1)': 'NAX/NAXK/NKX', 'Width Outer Ring (C)': '30 MM'
01-14-02|SKF NEEDLE ROLLER BEARING NKX30Z|WXW01467259|SKF|NKX 30 Z|'Bore Diameter (d;dw;Di)': '30 MM', 'Enveloping Circle Diameter (Fw)': '30 MM', 'Net Weight': '0.148 KG', 'Outer Diameter (D;Dg;Do)': '42 MM', 'Type Series (Level 1)': 'NAX/NAXK/NKX', 'Width Outer Ring (C)': '30 MM'
01-14-02|SKF NEEDLE ROLLER BEARING NKX40Z|WXW01467263|SKF|NKX 40 Z|'Bore Diameter (d;dw;Di)': '40 MM', 'Enveloping Circle Diameter (Fw)': '40 MM', 'Net Weight': '0.221 KG', 'Outer Diameter (D;Dg;Do)': '52 MM', 'Type Series (Level 1)': 'NAX/NAXK/NKX', 'Width Outer Ring (C)': '32 MM'
02-02-02-01|PAULSTRA ANTI VIBRATION MOUNT 511310|WX34205|PAULSTRA|511310|'Outside Diameter': '30 MM'
02-02-02-01|PAULSTRA ANTI VIBRATION MOUNT 511525|WXW00548686|PAULSTRA|511525|'Outside Diameter': '50 MM'
03-01-01-07|OPTIBELT V BELT 3M 537|WXW02933692|OPTIBELT|3M537|'V-Belt Profile': '3M'
05-01-01-03|SIEMENS 0.37KW 3PH 230V 440 6SE64402UD137AA1|WXW01170663|SIEMENS|6SE6440-2UD13-7AA1|'Heavy Duty Current Rating (A)': '1.2', 'Heavy Duty Type Output HP (Power)': '0.5', 'Heavy Duty Type Output kW (Power)': '0.37', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '0.5', 'Light Duty Type Output kW (Power)': '0.37', 'Net Weight': '1.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '149 MM', 'Total Height': '173 MM', 'Total Width (T)': '73 MM'
05-01-01-03|SIEMENS 0.55KW 3PH 230V 440 6SE64402UD155AA1|WXW01170664|SIEMENS|6SE6440-2UD15-5AA1|'Heavy Duty Current Rating (A)': '1.6', 'Heavy Duty Type Output HP (Power)': '0.75', 'Heavy Duty Type Output kW (Power)': '0.55', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '0.75', 'Light Duty Type Output kW (Power)': '0.55', 'Net Weight': '1.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '149 MM', 'Total Height': '173 MM', 'Total Width (T)': '73 MM'
05-01-01-03|SIEMENS 0.75KW 3PH 400V 440 6SE64402UD175AA1|WXL0291|SIEMENS|6SE6440-2UD17-5AA1|'Heavy Duty Current Rating (A)': '2.1', 'Heavy Duty Type Output HP (Power)': '1', 'Heavy Duty Type Output kW (Power)': '0.75', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '1', 'Light Duty Type Output kW (Power)': '0.75', 'Net Weight': '1.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '149 MM', 'Total Height': '173 MM', 'Total Width (T)': '73 MM'
05-01-01-03|SIEMENS 1.1KW 3PH 415V 440 6SE64402UD211AA1|WXW01170666|SIEMENS|6SE6440-2UD21-1AA1|'Heavy Duty Current Rating (A)': '3', 'Heavy Duty Type Output HP (Power)': '1.5', 'Heavy Duty Type Output kW (Power)': '1.1', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '1.5', 'Light Duty Type Output kW (Power)': '1.1', 'Net Weight': '1.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '149 MM', 'Total Height': '173 MM', 'Total Width (T)': '73 MM'
05-01-01-03|SIEMENS 1.5KW 3PH 415V 440 6SE64402UD215AA1|WXL0293|SIEMENS|6SE6440-2UD21-5AA1|'Heavy Duty Current Rating (A)': '4', 'Heavy Duty Type Output HP (Power)': '2', 'Heavy Duty Type Output kW (Power)': '1.5', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Type Output HP (Power)': '2', 'Light Duty Type Output kW (Power)': '1.5', 'Net Weight': '1.3 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '149 MM', 'Total Height': '173 MM', 'Total Width (T)': '73 MM'
05-01-01-03|SIEMENS 11KW 3PH 415V 440 6SE64402UD311CA1|WXL0299|SIEMENS|6SE6440-2UD31-1CA1|'Heavy Duty Current Rating (A)': '26', 'Heavy Duty Type Output HP (Power)': '15', 'Heavy Duty Type Output kW (Power)': '11', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '32', 'Light Duty Type Output HP (Power)': '20', 'Light Duty Type Output kW (Power)': '15', 'Net Weight': '5.5 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '195 MM', 'Total Height': '245 MM', 'Total Width (T)': '185 MM'
05-01-01-03|SIEMENS 15KW 3PH 415V 440 6SE64402UD315DA1|WXW01170674|SIEMENS|6SE6440-2UD31-5DA1|'Heavy Duty Current Rating (A)': '32', 'Heavy Duty Type Output HP (Power)': '20', 'Heavy Duty Type Output kW (Power)': '15', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '38', 'Light Duty Type Output HP (Power)': '25', 'Light Duty Type Output kW (Power)': '18.5', 'Net Weight': '16 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '245 MM', 'Total Height': '520 MM', 'Total Width (T)': '275 MM'
05-01-01-03|SIEMENS 18.5KW 3PH 415V 440 6SE64402UD318DA1|WXW01170675|SIEMENS|6SE6440-2UD31-8DA1|'Heavy Duty Current Rating (A)': '38', 'Heavy Duty Type Output HP (Power)': '25', 'Heavy Duty Type Output kW (Power)': '18.5', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '45', 'Light Duty Type Output HP (Power)': '30', 'Light Duty Type Output kW (Power)': '22', 'Net Weight': '16 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '245 MM', 'Total Height': '520 MM', 'Total Width (T)': '275 MM'
05-01-01-03|SIEMENS 22KW 3PH 415V 440 6SE64402UD322DA1|WXW01170676|SIEMENS|6SE6440-2UD32-2DA1|'Heavy Duty Current Rating (A)': '45', 'Heavy Duty Type Output HP (Power)': '30', 'Heavy Duty Type Output kW (Power)': '22', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '62', 'Light Duty Type Output HP (Power)': '40', 'Light Duty Type Output kW (Power)': '30', 'Net Weight': '16 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '245 MM', 'Total Height': '520 MM', 'Total Width (T)': '275 MM'
05-01-01-03|SIEMENS 30KW 3PH 415V 440 6SE64402UD330EA1|WXW01209183|SIEMENS|6SE6440-2UD33-0EA1|'Heavy Duty Current Rating (A)': '62', 'Heavy Duty Type Output HP (Power)': '40', 'Heavy Duty Type Output kW (Power)': '30', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '75', 'Light Duty Type Output HP (Power)': '50', 'Light Duty Type Output kW (Power)': '37', 'Net Weight': '20 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '245 MM', 'Total Height': '650 MM', 'Total Width (T)': '275 MM'
05-01-01-03|SIEMENS 37KW 3PH 415V 440 6SE64402UD337EA1|WXW01314151|SIEMENS|6SE6440-2UD33-7EA1|'Heavy Duty Current Rating (A)': '75', 'Heavy Duty Type Output HP (Power)': '50', 'Heavy Duty Type Output kW (Power)': '37', 'IP Rating IEC (Degree of Protection)': 'IP20', 'Light Duty Current Rating (A)': '90', 'Light Duty Type Output HP (Power)': '60', 'Light Duty Type Output kW (Power)': '45', 'Net Weight': '20 KG', 'Phase': '3 Phase', 'Supply Voltage': '380/480V', 'Total Depth': '245 MM', 'Total Height': '650 MM', 'Total Width (T)': '275 MM'
